time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,0.924456401067,-1.19837387832,18.1275349476,6.19883069108,6.27395072213,0.0,0.73432997561,-1.35234911822,4.89074328543,-0.0122083929911,0.00855378132695,0.0,459.6008946940716,459.1143189621315,459.3209824158277,462.1885035425305
2.820000000000002,0.96869837748,-1.28140963915,18.4252702434,6.19758508786,6.27424173558,0.0,0.740349649357,-1.41556665078,5.03310663546,-0.0493662980888,-0.00383675484455,0.0,473.5971680290843,472.64299894801394,475.3023592260301,472.4455241364853
2.880000000000002,1.01331115841,-1.36840592761,18.7330220286,6.19481078548,6.2739003725,0.0,0.746766767892,-1.48457611287,5.22434794389,-0.0406215983755,-0.00967929663823,0.0,489.38677778314104,488.95174987655355,488.7277188310561,489.37807382719126
2.940000000000002,1.05829305149,-1.45936914928,19.0495555854,6.19272061017,6.27315581511,0.0,0.752691788309,-1.54773174474,5.32623161036,-0.0252395456841,-0.0185205890045,0.0,464.49249216630113,463.79863387157997,464.4827941835389,465.6872327027548
3.000000000000002,1.10366438853,-1.55432298681,19.3739309958,6.1914440386,6.27287313943,0.0,0.759745037699,-1.61749674348,5.48546322942,-0.0143401357099,0.0140614261941,0.0,481.13228913080883,483.59320162958284,482.66669655893253,483.4887181553688
3.0600000000000023,1.14942457451,-1.6531895626,19.7045635513,6.19012900841,6.27361226458,0.0,0.765513534729,-1.67814845733,5.53533675319,-0.0448008879165,0.00858337956746,0.0,451.7461209429912,451.30397923995105,452.5042740626998,450.04490836941534
3.1200000000000023,1.1955505308,-1.75606027226,20.0416906947,6.18738342134,6.27421198207,0.0,0.771945031038,-1.75111561756,5.70132902638,-0.047749422277,0.0126793413988,0.0,487.61514166014643,487.9209446499003,486.0682524099631,485.84616922285926
3.1800000000000024,1.24205673235,-1.86349389203,20.389991538,6.18441846045,6.27579970272,0.0,0.778099263194,-1.830259913,5.90755053932,-0.0529756328385,0.0452076209111,0.0,497.8489934004596,500.22381061040767,501.34787429363047,500.96672182327984
3.2400000000000024,1.28884733305,-1.9751978592,20.7450946392,6.18098740157,6.27810483891,0.0,0.7813477163,-1.89350724256,5.92902945446,-0.067309934636,0.0192157494456,0.0,448.940538847869,446.82680951258334,447.51925656295504,446.3484143087017
3.3000000000000025,1.33579558461,-2.09078770811,21.1016863046,6.17696854032,6.27954200178,0.0,0.783469731644,-1.95985380827,5.95711045504,-0.0663314984243,0.0320524895127,0.0,450.23663791981784,451.2742839385822,449.02085754893153,449.096943877679
3.3600000000000025,1.38284844061,-2.21066278484,21.4620851526,6.17454628884,6.28114841076,0.0,0.784769519762,-2.03624536536,6.0555644883,-0.0125580423446,0.0132805696175,0.0,472.3863697559742,470.9364295157915,470.1756114045748,474.3227039668066
3.4200000000000026,1.42994666343,-2.33499712158,21.8268266066,6.17389930708,6.28191486332,0.0,0.785095049628,-2.10830001224,6.10217538163,-0.00745040325779,0.0117417736459,0.0,458.1281262930512,458.00560552756804,456.56817859105615,456.97571678289614
3.4800000000000026,1.47704727145,-2.46345473806,22.1923721921,6.17318734525,6.28280845858,0.0,0.784855382306,-2.1737116913,6.08273371915,-0.0226129678657,0.020549528711,0.0,437.5588718955244,438.2915753233333,437.1263700970452,435.86081158855274
3.5400000000000027,1.52411583443,-2.59551687816,22.5536579094,6.17225891122,0.000699693623383,0.0,0.784013889014,-2.22854225746,5.96073281772,-0.00406375220304,0.0121389613772,0.0,402.53428353282436,401.77223000064015,402.2153979061929,403.89228971496607
3.6000000000000028,1.57111321908,-2.73164296664,22.9144050133,6.17207725826,0.00201914961103,0.0,0.782453775824,-2.30899121455,6.06356512041,-0.00103161346235,0.036676225689,0.0,472.75146262312967,474.63871920954006,473.70540379063806,473.93861682717613
3.660000000000003,1.61799138048,-2.87227024583,23.278294641,6.17194109571,0.00416857931171,0.0,0.779956261648,-2.37863265531,6.06603521592,-0.00486772245287,0.0340624947516,0.0,443.43387198541757,443.2196319803221,445.0414191730287,444.7272984714986
3.720000000000003,1.66469212809,-3.01681451173,23.6398810048,6.17139031605,0.00644280738605,0.0,0.776565196083,-2.43962965704,5.98722973716,-0.019616232532,0.044650479979,0.0,416.93140992294053,417.8564527193335,418.4161904831909,417.1300061677075
3.780000000000003,1.7111238793,-3.16548352569,24.00069223,6.17012788688,0.00961379955129,0.0,0.770874668275,-2.51612673041,6.03946255703,-0.024052746924,0.0655897880215,0.0,458.1169969070946,459.78095046815486,459.2457399563953,458.8936536517024
3.840000000000003,1.75711387821,-3.31914784275,24.3678972548,6.16884677086,0.0134854076859,0.0,0.76169323411,-2.60610668788,6.19974531405,-0.0164344206191,0.0623123515741,0.0,491.7924116824826,491.5521613409995,491.6829735921246,492.247207482183
3.900000000000003,1.80249947434,-3.47796289703,24.7422550663,6.16905638701,0.0176523009258,0.0,0.750764917408,-2.68774895641,6.27835603346,0.0273644398309,0.0808499457201,0.0,468.89573867357484,470.3372421522123,468.0375986360071,471.43481295519433
3.960000000000003,1.84722277877,-3.64116933706,25.1168974136,6.17019392017,0.0228220508691,0.0,0.73960667293,-2.75245752844,6.21010377537,-0.00867458290192,0.095091139343,0.0,423.7230196050202,424.95227973009463,425.6135397276734,422.51704313843584
4.020000000000002,1.8910619527,-3.80887195263,25.49284134,6.17002287799,0.0282490416988,0.0,0.721124646108,-2.83764459322,6.32068012353,0.00680176642238,0.0790232952739,0.0,480.3311423067342,479.11690911796074,478.5224337544353,479.69939751293896
4.080000000000001,1.93380001719,-3.98123186105,25.8713163418,6.17098377533,0.032790120406,0.0,0.703078045178,-2.90770361753,6.2952701971,0.0299683668211,0.0679987485944,0.0,439.6871836801983,438.777201791975,437.62887360597205,439.5533705336852
4.14,1.97535092282,-4.15788365067,26.2491072792,6.1726492796,0.0366496554802,0.0,0.681599618216,-2.98060718106,6.29773722867,0.0229258802045,0.0557284709145,0.0,447.2840450818605,446.28636759290936,448.57011935762495,447.99790863089294
4.199999999999998,2.01555066242,-4.33888085457,26.6269137458,6.1746266448,0.0405381203149,0.0,0.658070804472,-3.05255763759,6.29581170308,0.0478406012865,0.0785999429193,0.0,445.5507083218737,447.42007699963824,444.8986599244914,446.9348085192728
